OrderID,CustomerID,ProductID,OrderDate,ShippedDate,QuantitySold
ORD25757,EM02100,PRO00560,30-07-2022,21-05-2022,14
ORD25758,EM05689,PRO00724,28-05-2022,25-04-2022,17
ORD25759,EM05662,PRO00025,02-06-2022,15-05-2022,13
ORD25760,EM05178,PRO00134,25-06-2022,10-09-2022,9
ORD25761,EM02114,PRO00627,09-06-2022,16-11-2022,14
ORD25762,EM05297,PRO00211,25-04-2022,07-10-2022,1
ORD25763,EM03028,PRO00831,21-08-2022,25-08-2022,14
ORD25764,EM05589,PRO00620,03-11-2022,01-05-2022,20
ORD25765,EM03222,PRO00044,10-10-2022,04-12-2022,3
ORD25766,EM04110,PRO00559,11-02-2022,09-09-2022,7
ORD25767,EM05171,PRO00360,17-01-2022,09-04-2022,2
ORD25768,EM04950,PRO00485,06-12-2022,24-08-2022,15
ORD25769,EM03553,PRO00732,04-09-2022,10-02-2022,20
ORD25770,EM01559,PRO00077,31-12-2022,07-01-2022,16
ORD25771,EM00124,PRO00099,12-06-2022,24-04-2022,2
ORD25772,EM01947,PRO00563,30-06-2022,30-04-2022,16
ORD25773,EM03557,PRO00657,20-11-2022,09-04-2022,11
ORD25774,EM02618,PRO00617,15-03-2022,17-04-2022,7
ORD25775,EM03681,PRO00193,22-12-2022,30-03-2022,19
ORD25776,EM04092,PRO00189,03-02-2022,05-04-2022,15
ORD25777,EM01047,PRO00300,09-02-2022,10-02-2022,7
ORD25778,EM02533,PRO00754,13-07-2022,27-12-2022,10
ORD25779,EM02369,PRO00033,18-04-2022,07-06-2022,1
ORD25780,EM01250,PRO00697,20-09-2022,06-08-2022,3
ORD25781,EM04274,PRO00358,05-05-2022,10-11-2022,20
ORD25782,EM03453,PRO00823,23-10-2022,23-07-2022,17
ORD25783,EM00877,PRO00535,07-05-2022,19-05-2022,9
ORD25784,EM02382,PRO00747,12-03-2022,23-12-2022,17
ORD25785,EM04046,PRO00562,13-09-2022,23-12-2022,20
ORD25786,EM05336,PRO00598,24-01-2022,22-12-2022,11
ORD25787,EM05717,PRO00404,06-06-2022,30-09-2022,1
ORD25788,EM04757,PRO00550,21-09-2022,31-10-2022,3
ORD25789,EM00541,PRO00305,10-02-2022,04-02-2022,12
ORD25790,EM05439,PRO00813,16-03-2022,04-09-2022,19
ORD25791,EM02740,PRO00739,22-02-2022,05-03-2022,5
ORD25792,EM02977,PRO00421,05-04-2022,15-02-2022,7
ORD25793,EM03812,PRO00727,18-01-2022,11-12-2022,3
ORD25794,EM04523,PRO00890,20-07-2022,11-08-2022,11
ORD25795,EM02463,PRO00671,22-12-2022,28-10-2022,13
ORD25796,EM00851,PRO00086,30-12-2022,19-09-2022,11
ORD25797,EM02267,PRO00053,30-05-2022,07-04-2022,9
ORD25798,EM02107,PRO00734,09-02-2022,14-04-2022,20
ORD25799,EM03675,PRO00455,12-07-2022,25-10-2022,4
ORD25800,EM02533,PRO00810,18-11-2022,08-03-2022,8
ORD25801,EM05276,PRO00534,02-07-2022,25-04-2022,5
ORD25802,EM01203,PRO00783,09-09-2022,11-03-2022,12
ORD25803,EM03144,PRO00123,23-01-2022,24-10-2022,4
ORD25804,EM00069,PRO00360,25-05-2022,12-04-2022,20
ORD25805,EM00569,PRO00024,26-06-2022,12-01-2022,1
ORD25806,EM03646,PRO00240,23-07-2022,30-09-2022,11
ORD25807,EM04021,PRO00535,11-05-2022,28-10-2022,20
ORD25808,EM01709,PRO00215,03-09-2022,13-10-2022,18
ORD25809,EM04843,PRO00134,10-02-2022,09-07-2022,13
ORD25810,EM04356,PRO00682,21-04-2022,18-08-2022,5
ORD25811,EM03668,PRO00604,23-11-2022,26-10-2022,17
ORD25812,EM05418,PRO00627,14-09-2022,24-01-2022,7
ORD25813,EM01891,PRO00408,20-06-2022,17-09-2022,3
ORD25814,EM04861,PRO00076,18-02-2022,23-03-2022,18
ORD25815,EM01540,PRO00265,15-10-2022,19-12-2022,17
ORD25816,EM03650,PRO00232,04-01-2022,30-06-2022,10
ORD25817,EM02149,PRO00306,11-05-2022,20-12-2022,17
ORD25818,EM00705,PRO00054,28-02-2022,16-04-2022,20
ORD25819,EM01202,PRO00415,17-05-2022,22-12-2022,2
ORD25820,EM02652,PRO00266,02-11-2022,26-04-2022,3
ORD25821,EM02759,PRO00515,17-08-2022,17-12-2022,16
ORD25822,EM04181,PRO00259,04-12-2022,29-08-2022,13
ORD25823,EM02296,PRO00415,11-06-2022,08-08-2022,18
ORD25824,EM05396,PRO00207,13-03-2022,10-03-2022,6
ORD25825,EM02957,PRO00161,11-03-2022,28-07-2022,14
ORD25826,EM00820,PRO00330,05-03-2022,24-04-2022,4
ORD25827,EM04317,PRO00227,15-10-2022,17-10-2022,4
ORD25828,EM01777,PRO00531,12-09-2022,21-11-2022,5
ORD25829,EM04744,PRO00270,19-10-2022,21-04-2022,14
ORD25830,EM01720,PRO00219,22-03-2022,06-04-2022,6
ORD25831,EM04103,PRO00278,06-09-2022,15-05-2022,8
ORD25832,EM03464,PRO00854,05-08-2022,01-04-2022,12
ORD25833,EM02015,PRO00461,23-08-2022,29-12-2022,20
ORD25834,EM01140,PRO00293,30-07-2022,20-12-2022,3
ORD25835,EM04660,PRO00162,15-02-2022,12-09-2022,15
ORD25836,EM03806,PRO00440,29-07-2022,12-03-2022,12
ORD25837,EM04082,PRO00412,27-09-2022,06-04-2022,16
ORD25838,EM01328,PRO00379,21-09-2022,10-07-2022,11
ORD25839,EM05448,PRO00831,29-05-2022,11-01-2022,15
ORD25840,EM03010,PRO00681,29-05-2022,18-01-2022,1
ORD25841,EM02129,PRO00526,12-03-2022,04-10-2022,19
ORD25842,EM05230,PRO00208,02-08-2022,24-12-2022,9
ORD25843,EM05906,PRO00676,02-10-2022,25-11-2022,3
ORD25844,EM04150,PRO00274,15-03-2022,07-12-2022,4
ORD25845,EM02650,PRO00022,20-09-2022,16-04-2022,19
ORD25846,EM01484,PRO00656,02-04-2022,13-01-2022,14
ORD25847,EM05679,PRO00913,28-12-2022,09-08-2022,10
ORD25848,EM01684,PRO00065,29-08-2022,21-12-2022,11
ORD25849,EM02686,PRO00186,08-10-2022,06-01-2022,8
ORD25850,EM03892,PRO00605,23-04-2022,04-12-2022,20
ORD25851,EM03123,PRO00056,29-11-2022,01-11-2022,15
ORD25852,EM02349,PRO00453,23-01-2022,19-05-2022,15
ORD25853,EM04405,PRO00484,01-11-2022,26-10-2022,18
ORD25854,EM01427,PRO00828,01-01-2022,10-10-2022,4
ORD25855,EM04983,PRO00658,25-06-2022,25-07-2022,20
ORD25856,EM03703,PRO00317,08-03-2022,17-01-2022,16
ORD25857,EM05706,PRO00383,19-01-2022,18-09-2022,20
ORD25858,EM01696,PRO00387,27-05-2022,16-12-2022,7
ORD25859,EM00629,PRO00154,01-11-2022,02-09-2022,14
ORD25860,EM03164,PRO00849,07-06-2022,11-09-2022,4
ORD25861,EM02264,PRO00703,01-11-2022,19-05-2022,11
ORD25862,EM03133,PRO00169,20-07-2022,01-08-2022,13
ORD25863,EM05802,PRO00587,18-03-2022,10-12-2022,9
ORD25864,EM01441,PRO00283,03-03-2022,03-02-2022,16
ORD25865,EM02911,PRO00671,21-11-2022,24-10-2022,4
ORD25866,EM01630,PRO00432,08-07-2022,08-07-2022,15
ORD25867,EM00380,PRO00249,21-08-2022,08-02-2022,7
ORD25868,EM00430,PRO00466,27-09-2022,02-03-2022,1
ORD25869,EM03049,PRO00737,08-04-2022,29-03-2022,6
ORD25870,EM00640,PRO00538,19-04-2022,01-02-2022,9
ORD25871,EM00987,PRO00118,15-05-2022,28-04-2022,19
ORD25872,EM05261,PRO00394,19-12-2022,02-01-2022,9
ORD25873,EM01774,PRO00196,09-01-2022,11-01-2022,2
ORD25874,EM05683,PRO00701,08-11-2022,20-02-2022,1
ORD25875,EM03852,PRO00820,29-07-2022,28-07-2022,7
ORD25876,EM00314,PRO00518,15-05-2022,27-06-2022,3
ORD25877,EM01539,PRO00082,18-05-2022,07-12-2022,19
ORD25878,EM02810,PRO00383,20-04-2022,08-09-2022,6
ORD25879,EM03833,PRO00679,05-04-2022,27-04-2022,12
ORD25880,EM03019,PRO00099,09-10-2022,20-11-2022,15
ORD25881,EM01444,PRO00497,16-04-2022,10-02-2022,15
ORD25882,EM05437,PRO00078,21-01-2022,04-08-2022,7
ORD25883,EM00593,PRO00332,11-08-2022,18-09-2022,6
ORD25884,EM00572,PRO00863,29-09-2022,09-10-2022,4
ORD25885,EM01271,PRO00988,10-11-2022,17-10-2022,16
ORD25886,EM00681,PRO00725,02-08-2022,09-02-2022,7
ORD25887,EM05676,PRO00137,12-06-2022,30-05-2022,8
ORD25888,EM03436,PRO00423,14-11-2022,17-12-2022,17
ORD25889,EM01091,PRO00624,14-11-2022,23-01-2022,12
ORD25890,EM04937,PRO00560,28-08-2022,13-10-2022,1
ORD25891,EM05308,PRO00335,06-04-2022,09-12-2022,16
ORD25892,EM01320,PRO00549,18-07-2022,02-10-2022,7
ORD25893,EM00121,PRO00418,08-04-2022,23-02-2022,9
ORD25894,EM03811,PRO00872,27-06-2022,14-11-2022,10
ORD25895,EM03117,PRO00162,10-02-2022,05-02-2022,6
ORD25896,EM05452,PRO00945,20-11-2022,10-04-2022,8
ORD25897,EM04434,PRO00823,02-07-2022,30-11-2022,20
ORD25898,EM00919,PRO00057,26-07-2022,28-07-2022,10
ORD25899,EM01162,PRO00938,12-01-2022,13-06-2022,2
ORD25900,EM02385,PRO00706,04-05-2022,16-05-2022,5
ORD25901,EM04820,PRO00343,30-07-2022,26-11-2022,6
ORD25902,EM02185,PRO00147,09-04-2022,24-10-2022,2
ORD25903,EM01458,PRO00018,29-08-2022,23-05-2022,19
ORD25904,EM00691,PRO00211,27-04-2022,20-01-2022,2
ORD25905,EM01183,PRO00058,12-03-2022,20-11-2022,3
ORD25906,EM05494,PRO00625,19-03-2022,24-11-2022,14
ORD25907,EM05582,PRO00761,11-09-2022,22-08-2022,11
ORD25908,EM04933,PRO00226,04-04-2022,30-09-2022,16
ORD25909,EM02453,PRO00714,11-10-2022,11-12-2022,5
ORD25910,EM05610,PRO00325,14-08-2022,18-07-2022,11
ORD25911,EM01341,PRO00323,26-01-2022,17-10-2022,4
ORD25912,EM03826,PRO00878,29-05-2022,11-07-2022,18
ORD25913,EM02363,PRO00825,15-02-2022,10-03-2022,5
ORD25914,EM00920,PRO00348,14-08-2022,27-01-2022,17
ORD25915,EM00280,PRO00338,15-02-2022,29-03-2022,6
ORD25916,EM05346,PRO00696,04-09-2022,08-04-2022,15
ORD25917,EM01245,PRO00613,26-04-2022,13-07-2022,18
ORD25918,EM00089,PRO00954,26-08-2022,07-04-2022,6
ORD25919,EM03433,PRO00773,05-09-2022,04-04-2022,1
ORD25920,EM02179,PRO00210,23-03-2022,13-03-2022,14
ORD25921,EM01993,PRO00889,16-01-2022,15-06-2022,17
ORD25922,EM03720,PRO00867,02-02-2022,28-06-2022,17
ORD25923,EM01329,PRO00059,24-07-2022,30-10-2022,14
ORD25924,EM04457,PRO00618,20-01-2022,25-09-2022,2
ORD25925,EM04564,PRO00218,30-07-2022,27-09-2022,15
ORD25926,EM05488,PRO00565,07-01-2022,29-08-2022,19
ORD25927,EM03115,PRO00488,16-04-2022,28-11-2022,11
ORD25928,EM02380,PRO00245,23-12-2022,13-06-2022,11
ORD25929,EM03723,PRO00020,07-04-2022,31-08-2022,1
ORD25930,EM05354,PRO00152,05-09-2022,19-10-2022,3
ORD25931,EM04764,PRO00278,10-11-2022,20-01-2022,12
ORD25932,EM01759,PRO00317,14-07-2022,31-12-2022,7
ORD25933,EM03357,PRO00118,03-06-2022,07-01-2022,13
ORD25934,EM00918,PRO00268,19-07-2022,21-04-2022,10
ORD25935,EM03266,PRO00742,28-11-2022,24-04-2022,11
ORD25936,EM04948,PRO00210,02-12-2022,19-11-2022,9
ORD25937,EM05405,PRO00837,25-02-2022,07-03-2022,10
ORD25938,EM02991,PRO00804,19-05-2022,16-04-2022,17
ORD25939,EM02926,PRO00443,03-12-2022,04-02-2022,2
ORD25940,EM02842,PRO00147,14-05-2022,14-01-2022,7
ORD25941,EM02843,PRO00939,27-11-2022,16-06-2022,17
ORD25942,EM05730,PRO00706,04-09-2022,01-02-2022,1
ORD25943,EM01723,PRO00597,06-10-2022,18-05-2022,8
ORD25944,EM05835,PRO00876,07-09-2022,06-03-2022,20
ORD25945,EM04120,PRO00258,02-04-2022,13-04-2022,13
ORD25946,EM03756,PRO00594,02-10-2022,21-10-2022,17
ORD25947,EM05221,PRO00938,19-02-2022,21-04-2022,2
ORD25948,EM03161,PRO00193,27-11-2022,08-05-2022,17
ORD25949,EM00244,PRO00742,04-07-2022,17-05-2022,8
ORD25950,EM04483,PRO00809,03-12-2022,29-03-2022,5
ORD25951,EM03154,PRO00604,23-01-2022,28-09-2022,8
ORD25952,EM00973,PRO00904,28-08-2022,23-07-2022,17
ORD25953,EM00401,PRO00420,19-07-2022,09-09-2022,15
ORD25954,EM03348,PRO00896,26-01-2022,30-07-2022,9
ORD25955,EM05680,PRO00032,14-06-2022,19-09-2022,7
ORD25956,EM02538,PRO00609,18-07-2022,18-12-2022,18
ORD25957,EM04368,PRO00152,30-01-2022,28-01-2022,11
ORD25958,EM01025,PRO00955,16-06-2022,12-10-2022,15
ORD25959,EM04734,PRO00645,23-11-2022,11-10-2022,11
ORD25960,EM05394,PRO00779,24-05-2022,09-10-2022,18
ORD25961,EM00782,PRO00917,10-07-2022,08-03-2022,1
ORD25962,EM05614,PRO00574,17-03-2022,16-05-2022,10
ORD25963,EM05329,PRO00145,10-06-2022,02-09-2022,18
ORD25964,EM04934,PRO00253,26-08-2022,12-02-2022,3
ORD25965,EM04341,PRO00280,18-03-2022,27-01-2022,17
ORD25966,EM02211,PRO00311,09-01-2022,24-05-2022,20
ORD25967,EM03574,PRO00912,08-12-2022,23-01-2022,1
ORD25968,EM02280,PRO00868,27-06-2022,27-09-2022,14
ORD25969,EM05367,PRO00296,29-12-2022,17-06-2022,6
ORD25970,EM04093,PRO00255,11-10-2022,26-02-2022,3
ORD25971,EM05345,PRO00394,08-12-2022,26-04-2022,13
ORD25972,EM02567,PRO00183,03-08-2022,09-05-2022,10
ORD25973,EM04252,PRO00795,11-09-2022,30-05-2022,16
ORD25974,EM05494,PRO00101,10-05-2022,13-02-2022,2
ORD25975,EM00724,PRO00714,23-06-2022,16-04-2022,3
ORD25976,EM00699,PRO00844,15-02-2022,09-05-2022,2
ORD25977,EM03127,PRO00546,02-01-2022,04-02-2022,8
ORD25978,EM02675,PRO00217,04-03-2022,06-02-2022,19
ORD25979,EM01701,PRO00305,14-02-2022,07-06-2022,2
ORD25980,EM00718,PRO00966,18-09-2022,17-03-2022,19
ORD25981,EM03230,PRO00521,23-12-2022,07-09-2022,1
ORD25982,EM03725,PRO00020,07-02-2022,09-10-2022,12
ORD25983,EM02378,PRO00349,15-05-2022,06-08-2022,3
ORD25984,EM01801,PRO00388,23-02-2022,21-10-2022,8
ORD25985,EM04671,PRO00320,05-06-2022,08-04-2022,16
ORD25986,EM00882,PRO00593,27-02-2022,12-12-2022,20
ORD25987,EM03543,PRO00109,30-12-2022,27-05-2022,5
ORD25988,EM03987,PRO00596,18-01-2022,29-10-2022,4
ORD25989,EM00782,PRO00408,20-06-2022,04-09-2022,7
ORD25990,EM02674,PRO00137,14-08-2022,17-04-2022,3
ORD25991,EM01208,PRO00098,14-11-2022,17-10-2022,10
ORD25992,EM02508,PRO00107,05-10-2022,10-10-2022,15
ORD25993,EM00782,PRO00817,08-12-2022,29-04-2022,6
ORD25994,EM00931,PRO00261,10-02-2022,19-05-2022,7
ORD25995,EM05400,PRO00755,23-04-2022,27-01-2022,10
ORD25996,EM04164,PRO00176,18-09-2022,28-01-2022,8
ORD25997,EM04273,PRO00528,06-11-2022,03-02-2022,8
ORD25998,EM01743,PRO00022,08-06-2022,27-07-2022,7
ORD25999,EM01890,PRO00554,24-04-2022,24-05-2022,9
ORD26000,EM01489,PRO00750,14-07-2022,30-05-2022,20
ORD26001,EM01042,PRO00835,07-08-2022,07-11-2022,17
ORD26002,EM04656,PRO00758,07-09-2022,15-11-2022,7
ORD26003,EM00229,PRO00012,20-05-2022,07-03-2022,9
ORD26004,EM03350,PRO00041,24-04-2022,31-03-2022,17
ORD26005,EM00473,PRO00918,03-08-2022,22-10-2022,13
ORD26006,EM00059,PRO00378,31-07-2022,18-05-2022,13
ORD26007,EM00075,PRO00065,25-07-2022,24-08-2022,6
ORD26008,EM02650,PRO00566,01-11-2022,13-12-2022,16
ORD26009,EM02321,PRO00613,16-03-2022,22-05-2022,4
ORD26010,EM04298,PRO00936,19-12-2022,24-07-2022,5
ORD26011,EM02583,PRO00546,06-06-2022,01-12-2022,4
ORD26012,EM02312,PRO00818,30-11-2022,15-08-2022,8
ORD26013,EM05458,PRO00782,25-05-2022,01-04-2022,17
ORD26014,EM05390,PRO00979,15-09-2022,23-03-2022,17
ORD26015,EM02051,PRO00665,26-11-2022,20-05-2022,12
ORD26016,EM05400,PRO00067,23-07-2022,12-11-2022,15
ORD26017,EM05526,PRO00669,12-02-2022,05-06-2022,9
ORD26018,EM01985,PRO00166,31-05-2022,27-10-2022,8
ORD26019,EM00033,PRO00100,25-05-2022,29-12-2022,5
ORD26020,EM03286,PRO00815,15-02-2022,04-02-2022,17
ORD26021,EM03498,PRO00385,12-03-2022,10-02-2022,8
ORD26022,EM01116,PRO00777,29-04-2022,27-08-2022,18
ORD26023,EM00418,PRO00854,08-05-2022,21-02-2022,9
ORD26024,EM05032,PRO00663,19-06-2022,07-05-2022,9
ORD26025,EM04908,PRO00423,21-05-2022,28-12-2022,14
ORD26026,EM04577,PRO00538,24-04-2022,28-09-2022,1
ORD26027,EM03116,PRO00380,27-04-2022,26-06-2022,13
ORD26028,EM03520,PRO00856,12-03-2022,08-12-2022,19
ORD26029,EM03371,PRO00696,23-06-2022,14-02-2022,14
ORD26030,EM02376,PRO00704,07-06-2022,10-09-2022,12
ORD26031,EM02731,PRO00460,09-02-2022,24-07-2022,7
ORD26032,EM03722,PRO00571,25-02-2022,13-03-2022,19
ORD26033,EM04347,PRO00422,22-03-2022,03-08-2022,8
ORD26034,EM01855,PRO00110,11-04-2022,14-06-2022,14
ORD26035,EM02538,PRO00751,22-04-2022,14-06-2022,2
ORD26036,EM05546,PRO00954,26-09-2022,03-07-2022,20
ORD26037,EM02097,PRO00435,02-06-2022,20-10-2022,17
ORD26038,EM03512,PRO00272,18-04-2022,23-06-2022,13
ORD26039,EM04549,PRO00529,12-12-2022,17-09-2022,13
ORD26040,EM01728,PRO00538,25-05-2022,07-03-2022,10
ORD26041,EM01692,PRO00652,08-06-2022,20-12-2022,7
ORD26042,EM01673,PRO00657,16-03-2022,24-11-2022,9
ORD26043,EM00263,PRO00527,14-03-2022,27-03-2022,20
ORD26044,EM00917,PRO00389,21-06-2022,16-01-2022,11
ORD26045,EM01311,PRO00885,09-11-2022,28-03-2022,18
ORD26046,EM03722,PRO00958,23-12-2022,13-06-2022,19
ORD26047,EM00634,PRO00587,06-07-2022,15-10-2022,11
ORD26048,EM05218,PRO00399,23-03-2022,27-11-2022,7
ORD26049,EM01646,PRO00568,09-10-2022,07-10-2022,8
ORD26050,EM03703,PRO00767,11-03-2022,08-12-2022,19
ORD26051,EM05216,PRO00427,30-06-2022,02-08-2022,15
ORD26052,EM03689,PRO00220,04-02-2022,04-04-2022,14
ORD26053,EM01011,PRO00515,04-06-2022,29-01-2022,17
ORD26054,EM01840,PRO00203,30-07-2022,19-07-2022,14
ORD26055,EM02639,PRO00898,21-11-2022,09-10-2022,18
ORD26056,EM00073,PRO00678,04-09-2022,24-10-2022,9
ORD26057,EM01102,PRO00435,22-03-2022,23-01-2022,12
ORD26058,EM04190,PRO00004,07-05-2022,02-08-2022,19
ORD26059,EM00781,PRO00180,31-07-2022,15-06-2022,19
ORD26060,EM05606,PRO00905,18-01-2022,23-11-2022,8
ORD26061,EM01646,PRO00927,11-11-2022,09-02-2022,12
ORD26062,EM04446,PRO00775,17-03-2022,11-08-2022,18
ORD26063,EM02580,PRO00140,03-08-2022,26-01-2022,13
ORD26064,EM03661,PRO00789,20-02-2022,16-03-2022,10
ORD26065,EM03433,PRO00621,27-06-2022,21-10-2022,3
ORD26066,EM03663,PRO00499,22-02-2022,20-04-2022,16
ORD26067,EM04077,PRO00870,31-01-2022,31-05-2022,15
ORD26068,EM04553,PRO00652,24-06-2022,30-09-2022,6
ORD26069,EM00701,PRO00915,07-06-2022,23-10-2022,5
ORD26070,EM03048,PRO00424,17-07-2022,27-03-2022,18
ORD26071,EM04546,PRO00294,01-05-2022,20-12-2022,4
ORD26072,EM02994,PRO00183,05-02-2022,24-02-2022,12
ORD26073,EM00570,PRO00354,23-11-2022,26-03-2022,2
ORD26074,EM03787,PRO00169,15-07-2022,24-12-2022,6
ORD26075,EM00048,PRO00741,11-05-2022,21-05-2022,1
ORD26076,EM03312,PRO00271,17-03-2022,16-07-2022,7
ORD26077,EM03423,PRO00340,05-01-2022,24-03-2022,10
ORD26078,EM02449,PRO00473,15-05-2022,22-11-2022,20
ORD26079,EM01272,PRO00001,18-10-2022,12-04-2022,13
ORD26080,EM01271,PRO00349,12-12-2022,08-12-2022,8
ORD26081,EM05889,PRO00255,14-03-2022,25-10-2022,3
ORD26082,EM00972,PRO00140,30-01-2022,17-02-2022,18
ORD26083,EM01685,PRO00534,13-06-2022,20-07-2022,11
ORD26084,EM02302,PRO00435,12-06-2022,30-03-2022,19
ORD26085,EM04234,PRO00415,10-07-2022,17-11-2022,3
ORD26086,EM01514,PRO00576,15-05-2022,01-01-2023,16
ORD26087,EM04487,PRO00929,20-02-2022,26-01-2022,14
ORD26088,EM04749,PRO00366,03-05-2022,21-10-2022,8
ORD26089,EM00462,PRO00242,24-01-2022,30-11-2022,20
ORD26090,EM00858,PRO00411,23-07-2022,09-11-2022,10
ORD26091,EM02195,PRO00603,25-01-2022,01-02-2022,14
ORD26092,EM03498,PRO00436,28-06-2022,29-12-2022,19
ORD26093,EM01835,PRO00160,14-04-2022,08-09-2022,11
ORD26094,EM03705,PRO00372,03-04-2022,27-02-2022,7
ORD26095,EM01737,PRO00329,08-06-2022,02-01-2022,6
ORD26096,EM04079,PRO00846,08-12-2022,20-05-2022,20
ORD26097,EM01182,PRO00100,20-02-2022,24-02-2022,6
ORD26098,EM05352,PRO00146,27-05-2022,03-02-2022,1
ORD26099,EM05159,PRO00068,30-10-2022,15-01-2022,9
ORD26100,EM01379,PRO00686,27-04-2022,28-01-2022,5
ORD26101,EM00917,PRO00642,10-01-2022,08-08-2022,3
ORD26102,EM00371,PRO00436,17-05-2022,28-02-2022,3
ORD26103,EM02557,PRO00771,28-03-2022,14-08-2022,2
ORD26104,EM02416,PRO00743,01-09-2022,26-05-2022,19
ORD26105,EM04875,PRO00923,24-07-2022,11-01-2022,1
ORD26106,EM01142,PRO00696,23-02-2022,21-10-2022,8
ORD26107,EM00534,PRO00005,11-02-2022,10-01-2022,14
ORD26108,EM02822,PRO00532,03-01-2022,09-09-2022,9
ORD26109,EM02927,PRO00994,31-10-2022,27-05-2022,7
ORD26110,EM00718,PRO00057,01-05-2022,24-10-2022,14
ORD26111,EM05074,PRO00338,08-07-2022,30-11-2022,13
ORD26112,EM04460,PRO00265,14-03-2022,25-01-2022,5
ORD26113,EM00486,PRO00865,13-04-2022,31-01-2022,20
ORD26114,EM01377,PRO00993,31-05-2022,01-05-2022,14
ORD26115,EM03912,PRO00547,08-06-2022,16-11-2022,4
ORD26116,EM05896,PRO00610,21-02-2022,19-06-2022,11
ORD26117,EM01998,PRO00737,28-07-2022,22-07-2022,3
ORD26118,EM04320,PRO00740,10-03-2022,12-09-2022,8
ORD26119,EM00594,PRO00328,18-10-2022,17-05-2022,14
ORD26120,EM01642,PRO00785,11-10-2022,15-02-2022,8
ORD26121,EM01095,PRO00033,21-04-2022,09-03-2022,18
ORD26122,EM00163,PRO00163,04-11-2022,19-05-2022,7
ORD26123,EM01572,PRO00365,24-01-2022,17-04-2022,9
ORD26124,EM01019,PRO00728,04-03-2022,16-12-2022,3
ORD26125,EM02386,PRO00142,31-01-2022,16-07-2022,17
ORD26126,EM04760,PRO00956,01-05-2022,22-07-2022,1
ORD26127,EM05486,PRO00298,24-11-2022,16-01-2022,10
ORD26128,EM03002,PRO00888,23-10-2022,30-09-2022,2
ORD26129,EM04861,PRO00155,23-04-2022,13-03-2022,15
ORD26130,EM04289,PRO00231,07-07-2022,03-07-2022,8
ORD26131,EM05618,PRO00717,21-10-2022,18-06-2022,19
ORD26132,EM03911,PRO00622,22-05-2022,14-05-2022,8
ORD26133,EM04094,PRO00311,23-12-2022,23-08-2022,12
ORD26134,EM03569,PRO00102,16-07-2022,28-08-2022,13
ORD26135,EM04912,PRO00958,23-06-2022,03-02-2022,11
ORD26136,EM01015,PRO00420,19-10-2022,15-10-2022,20
ORD26137,EM01096,PRO00343,09-03-2022,28-03-2022,6
ORD26138,EM05321,PRO00003,28-12-2022,05-04-2022,2
ORD26139,EM00523,PRO00043,03-02-2022,11-06-2022,13
ORD26140,EM04824,PRO00781,10-08-2022,02-06-2022,15
ORD26141,EM04298,PRO00296,25-11-2022,10-06-2022,16
ORD26142,EM00192,PRO00776,11-12-2022,27-12-2022,18
ORD26143,EM00605,PRO00064,30-07-2022,08-11-2022,17
ORD26144,EM02738,PRO00184,11-08-2022,05-11-2022,14
ORD26145,EM01594,PRO00270,17-02-2022,05-08-2022,7
ORD26146,EM04723,PRO00586,30-01-2022,23-12-2022,10
ORD26147,EM02301,PRO00456,09-02-2022,28-08-2022,2
ORD26148,EM02230,PRO00989,11-08-2022,03-08-2022,11
ORD26149,EM01474,PRO00814,23-04-2022,24-07-2022,11
ORD26150,EM03619,PRO00734,29-07-2022,02-09-2022,4
ORD26151,EM05694,PRO00553,24-01-2022,03-02-2022,15
ORD26152,EM04262,PRO00639,27-11-2022,25-08-2022,5
ORD26153,EM04988,PRO00027,07-08-2022,16-12-2022,1
ORD26154,EM02602,PRO00233,01-07-2022,31-07-2022,19
ORD26155,EM05543,PRO00273,23-10-2022,24-09-2022,7
ORD26156,EM03779,PRO00859,08-09-2022,02-03-2022,14
ORD26157,EM01650,PRO00402,17-01-2022,25-09-2022,11
ORD26158,EM02846,PRO00594,29-03-2022,08-10-2022,11
ORD26159,EM04607,PRO00473,05-08-2022,24-04-2022,10
ORD26160,EM05578,PRO00467,11-05-2022,05-10-2022,3
ORD26161,EM04964,PRO00154,02-12-2022,20-10-2022,3
ORD26162,EM00722,PRO00866,02-01-2022,20-09-2022,2
ORD26163,EM04244,PRO00197,10-08-2022,13-10-2022,20
ORD26164,EM02573,PRO00946,26-05-2022,16-03-2022,8
ORD26165,EM03822,PRO00504,25-02-2022,05-03-2022,15
ORD26166,EM02627,PRO00871,07-03-2022,19-01-2022,6
ORD26167,EM01622,PRO00925,08-01-2022,02-01-2022,6
ORD26168,EM00631,PRO00753,05-06-2022,31-10-2022,18
ORD26169,EM00809,PRO00206,11-09-2022,06-09-2022,17
ORD26170,EM00461,PRO00013,04-08-2022,06-05-2022,10
ORD26171,EM05479,PRO01000,26-04-2022,08-08-2022,13
ORD26172,EM02841,PRO00446,27-10-2022,18-03-2022,10
ORD26173,EM05553,PRO00179,27-08-2022,30-04-2022,8
ORD26174,EM02311,PRO00962,22-01-2022,10-03-2022,4
ORD26175,EM04213,PRO00988,27-07-2022,07-03-2022,4
ORD26176,EM00507,PRO00283,08-10-2022,29-01-2022,20
ORD26177,EM00755,PRO00976,03-07-2022,31-03-2022,5
ORD26178,EM02943,PRO00894,22-08-2022,20-12-2022,9
ORD26179,EM05149,PRO00478,04-07-2022,09-01-2022,10
